tweet_id,favorite_count,retweet_count,source,retweeted_status,url
672267570918129665,1502,625,Twitter for iPhone,Tweet,https://t.co/jDXxZARQIZ
672264251789176834,1143,343,Twitter for iPhone,Tweet,https://t.co/TUeuaOmunV
672256522047614977,2824,1573,Twitter for iPhone,Tweet,https://t.co/PoMKKnKpRd
672254177670729728,1433,752,Twitter for iPhone,Tweet,https://t.co/OO6MqEbqG3
672248013293752320,1721,619,Twitter for iPhone,Tweet,https://t.co/uhx5gfpx5k
672245253877968896,689,162,Twitter for iPhone,Tweet,https://t.co/aCRKDaFmVr
672239279297454080,898,327,Twitter for iPhone,Tweet,https://t.co/UHJE0UgMf7
672231046314901505,1841,1034,Twitter for iPhone,Tweet,https://t.co/WH7Nzc5IBA
672222792075620352,786,214,Twitter for iPhone,Tweet,https://t.co/EW4MsOrF5O
672205392827572224,2266,1169,Twitter for iPhone,Tweet,https://t.co/yRBQF9OS7D
672169685991993344,1025,373,Twitter for iPhone,Tweet,https://t.co/AjBkGTyCeO
672160042234327040,876,362,Twitter for iPhone,Tweet,https://t.co/aNkkl5nH3W
672139350159835138,1748,720,Twitter for iPhone,Tweet,https://t.co/0OI927mmNJ
672125275208069120,2406,1156,Twitter for iPhone,Tweet,https://t.co/LquQZiZjJP
672095186491711488,1006,372,Twitter for iPhone,Tweet,https://t.co/ujnWy26RMe
672082170312290304,943,372,Twitter for iPhone,Tweet,https://t.co/WTJtf9O8Jg
672068090318987265,1292,525,Twitter for iPhone,Tweet,https://t.co/XkMtCGhr4a
671896809300709376,8499,4220,Twitter for iPhone,Tweet,https://t.co/eqmkr2gmPH
671891728106971137,1335,581,Twitter for iPhone,Tweet,https://t.co/dzZYx2NByW
671882082306625538,3472,1401,Twitter for iPhone,Tweet,https://t.co/Clg16EVy9O
671879137494245376,1428,689,Twitter for iPhone,Tweet,https://t.co/vPXKSaNsbE
671874878652489728,1251,566,Twitter for iPhone,Tweet,https://t.co/3J7wkwW4FG
671866342182637568,1117,507,Twitter for iPhone,Tweet,https://t.co/FWJQ1zQLiI
671855973984772097,907,450,Twitter for iPhone,Tweet,https://t.co/gpWLdbposg
671789708968640512,7076,3527,Twitter for iPhone,Tweet,https://t.co/SfPQ2KeLdq
671768281401958400,1192,530,Twitter for iPhone,Tweet,https://t.co/TASnD8Q08S
671763349865160704,1684,936,Twitter for iPhone,Tweet,https://t.co/m9NleZ1i80
671744970634719232,1353,784,Twitter for iPhone,Tweet,https://t.co/wwwYO9C9kl
671743150407421952,744,235,Twitter for iPhone,Tweet,https://t.co/2IslQ8ZSc7
671735591348891648,1455,764,Twitter for iPhone,Tweet,https://t.co/TON0Irzgwr
671729906628341761,8512,4403,Twitter for iPhone,Tweet,https://t.co/DaD5SyajWt
671561002136281088,12828,7316,Twitter for iPhone,Tweet,https://t.co/q6RsuOVYwU
671550332464455680,915,210,Twitter for iPhone,Tweet,s
671547767500775424,1358,604,Twitter for iPhone,Tweet,https://t.co/f99MV0htAV
671544874165002241,1977,1058,Twitter for iPhone,Tweet,https://t.co/QVaEMsB9tS
671542985629241344,1092,570,Twitter for iPhone,Tweet,https://t.co/zzueJV9jCF
671538301157904385,929,400,Twitter for iPhone,Tweet,https://t.co/fUuiyu2QTD
671536543010570240,1178,414,Twitter for iPhone,Tweet,https://t.co/1U5Ro5FA4c
671533943490011136,1017,588,Twitter for iPhone,Tweet,https://t.co/pcx8jm1J1K
671528761649688577,845,263,Twitter for iPhone,Tweet,https://t.co/HwiLcDPaCi
671520732782923777,1406,533,Twitter for iPhone,Tweet,https://t.co/C7dPcCUNpF
671518598289059840,955,292,Twitter for iPhone,Tweet,https://t.co/nLQoltwEZ7
671511350426865664,1609,732,Twitter for iPhone,Tweet,https://t.co/OgDF2ES3Q9
671504605491109889,7030,3587,Twitter for iPhone,Tweet,https://t.co/mGW5c50mPA
671497587707535361,917,453,Twitter for iPhone,Tweet,https://t.co/EY1uZJUGYJ
671488513339211776,1013,476,Twitter for iPhone,Tweet,https://t.co/CwUK5AIgeD
671486386088865792,579,207,Twitter for iPhone,Tweet,https://t.co/ympkwF65Dx
671485057807351808,763,234,Twitter for iPhone,Tweet,https://t.co/CqcRagJlyS
671390180817915904,1430,741,Twitter for iPhone,Tweet,https://t.co/U1mSS3Ykez
671362598324076544,1110,297,Twitter for iPhone,Tweet,https://t.co/onC3uMpFF2
671357843010908160,399,150,Twitter for iPhone,Tweet,https://t.co/lS1TIDagIb
671355857343524864,483,115,Twitter for iPhone,Tweet,https://t.co/FoCULrC3rD
671347597085433856,959,432,Twitter for iPhone,Tweet,https://t.co/svlkUlg3NH
671186162933985280,734,214,Twitter for iPhone,Tweet,https://t.co/96tMaWyoWt
671182547775299584,1116,350,Twitter for iPhone,Tweet,https://t.co/F7xwE0wmnu
671166507850801152,875,356,Twitter for iPhone,Tweet,https://t.co/gFl60yFJ0w
671163268581498880,1667,1124,Twitter for iPhone,Tweet,https://t.co/U7DQQdZ0mX
671159727754231808,373,82,Twitter for iPhone,Tweet,https://t.co/iHLo9rGay1
671154572044468225,714,222,Twitter for iPhone,Tweet,https://t.co/RcksaUrGNu
671151324042559489,669,157,Twitter for iPhone,Tweet,https://t.co/NKHx0pcOii
671147085991960577,674,229,Twitter for iPhone,Tweet,https://t.co/34OhVhMkVr
671141549288370177,1155,665,Twitter for iPhone,Tweet,https://t.co/HYR611wiA4
671138694582165504,922,407,Twitter for iPhone,Tweet,https://t.co/ycVJyFFkES
671134062904504320,750,198,Twitter for iPhone,Tweet,https://t.co/BHxr9O7wJY
671122204919246848,3494,2548,Twitter for iPhone,Tweet,https://t.co/WzVLdSHJU7
671115716440031232,1368,786,Twitter for iPhone,Tweet,https://t.co/mZD7Bo7HfV
671109016219725825,1147,448,Twitter for iPhone,Tweet,https://t.co/sYi2G0he4H
670995969505435648,1104,297,Twitter for iPhone,Tweet,https://t.co/N9W5L7BLTm
670842764863651840,24622,8835,Twitter for iPhone,Tweet,https://t.co/yfAAo1gdeY
670840546554966016,592,195,Twitter for iPhone,Tweet,https://t.co/jBnz3MjTzX
670838202509447168,1112,703,Twitter for iPhone,Tweet,https://t.co/QY5uvMmmQk
670833812859932673,446,127,Twitter for iPhone,Tweet,https://t.co/459qWNnV3F
670832455012716544,732,222,Twitter for iPhone,Tweet,https://t.co/Hj2HtxpcSx
670826280409919488,5551,4106,Twitter for iPhone,Tweet,https://t.co/XOPXCSXiUT
670823764196741120,776,195,Twitter for iPhone,Tweet,https://t.co/m3ufSDwHHJ
670822709593571328,613,97,Twitter for iPhone,Tweet,https://t.co/yrqGyMZhW6
670815497391357952,3182,1554,Twitter for iPhone,Tweet,https://t.co/nLYruSMRe6
670811965569282048,1128,274,Twitter for iPhone,Tweet,https://t.co/eYP9i9gfYn
670807719151067136,1158,499,Twitter for iPhone,Tweet,https://t.co/idzH8JH06g
670804601705242624,1963,973,Twitter for iPhone,Tweet,https://t.co/DM3ZP3AA7b
670803562457407488,344,88,Twitter for iPhone,Tweet,https://t.co/9ZuGAmLZDR
670797304698376195,736,240,Twitter for iPhone,Tweet,https://t.co/yqohZK4CL0
670792680469889025,830,283,Twitter for iPhone,Tweet,https://t.co/gTy4WMXu8l
670789397210615808,662,245,Twitter for iPhone,Tweet,https://t.co/RGcNPsmAfY
670786190031921152,603,201,Twitter for iPhone,Tweet,https://t.co/3r7wznfuoa
670783437142401025,819,401,Twitter for iPhone,Tweet,https://t.co/jxukeh2BeO
670782429121134593,1564,782,Twitter for iPhone,Tweet,https://t.co/6dioUL6gcP
670780561024270336,787,291,Twitter for iPhone,Tweet,https://t.co/Viu56hVhhP
670778058496974848,326,74,Twitter for iPhone,Tweet,https://t.co/4g5kFdxp6g
670764103623966721,1075,427,Twitter for iPhone,Tweet,https://t.co/ZfS7chSsi7
670755717859713024,439,112,Twitter for iPhone,Tweet,https://t.co/F6bI9dF16E
670733412878163972,965,519,Twitter for iPhone,Tweet,https://t.co/NsDIt8Z80Z
670727704916926465,824,365,Twitter for iPhone,Tweet,https://t.co/SWnrQAFOtt
670717338665226240,1206,501,Twitter for iPhone,Tweet,https://t.co/W2MCt9pTed
670704688707301377,771,375,Twitter for iPhone,Tweet,https://t.co/I1lMUy1FqH
670691627984359425,592,247,Twitter for iPhone,Tweet,https://t.co/eCVj2xT59V
670679630144274432,749,286,Twitter for iPhone,Tweet,https://t.co/HMcD9SLOAN
670676092097810432,248,43,Twitter for iPhone,Tweet,https://t.co/IAc1QCczMc
670668383499735048,10728,5100,Twitter for iPhone,Tweet,https://t.co/NECxEHN5YU
670474236058800128,1517,764,Twitter for iPhone,Tweet,https://t.co/7JMAHdJ6A4
670468609693655041,353,86,Twitter for iPhone,Tweet,https://t.co/dupWSIpSrG
670465786746662913,972,558,Twitter for iPhone,Tweet,https://t.co/2BnCLtJMxD
670452855871037440,552,208,Twitter for iPhone,Tweet,https://t.co/35BcGFdEAK
670449342516494336,1194,672,Twitter for iPhone,Tweet,https://t.co/cixC0M3P1e
670444955656130560,6733,2004,Twitter for iPhone,Tweet,https://t.co/J5Mqn8VeYq
670442337873600512,642,202,Twitter for iPhone,Tweet,https://t.co/mzPoS9wCqp
670435821946826752,1053,521,Twitter for iPhone,Tweet,https://t.co/sQuKwSKtDE
670434127938719744,1402,655,Twitter for iPhone,Tweet,https://t.co/cwoP1ftbrj
670433248821026816,329,114,Twitter for iPhone,Tweet,https://t.co/PXnCdz8qzK
670428280563085312,1385,636,Twitter for iPhone,Tweet,https://t.co/Fm1SvVLsad
670427002554466305,522,166,Twitter for iPhone,Tweet,https://t.co/CtuJoLHiDo
670421925039075328,1309,639,Twitter for iPhone,Tweet,https://t.co/tLRyYvCci3
670420569653809152,627,319,Twitter for iPhone,Tweet,https://t.co/Z5nqlfjYJi
670417414769758208,570,318,Twitter for iPhone,Tweet,https://t.co/Dfv2YaHPMn
670411370698022913,2021,910,Twitter for iPhone,Tweet,https://t.co/1DJfHmfBQN
670408998013820928,557,229,Twitter for iPhone,Tweet,https://t.co/LXVEHo9JMY
670403879788544000,434,159,Twitter for iPhone,Tweet,https://t.co/vSd1TWFK1I
670385711116361728,560,212,Twitter for iPhone,Tweet,https://t.co/MAZx8MPF0S
670374371102445568,746,274,Twitter for iPhone,Tweet,https://t.co/8yzgYzP94K
670361874861563904,327,69,Twitter for iPhone,Tweet,https://t.co/98ZBi6o4dj
670338931251150849,421,113,Twitter for iPhone,Tweet,https://t.co/iTc578yDmY
670319130621435904,3869,1235,Twitter for iPhone,Tweet,https://t.co/QnfO7HEQGA
670303360680108032,429,137,Twitter for iPhone,Tweet,https://t.co/yV3Qgjh8iN
670290420111441920,703,291,Twitter for iPhone,Tweet,https://t.co/orbkAq9kYF
670093938074779648,1025,338,Twitter for iPhone,Tweet,https://t.co/vYs9IVzHY9
670086499208155136,697,254,Twitter for iPhone,Tweet,https://t.co/DuQXATW27f
670079681849372674,2220,1251,Twitter for iPhone,Tweet,https://t.co/Qvj4JZGdQD
670073503555706880,1581,801,Twitter for iPhone,Tweet,https://t.co/exGrzT9O88
670069087419133954,626,244,Twitter for iPhone,Tweet,https://t.co/pzrvc7wKGd
670061506722140161,767,347,Twitter for iPhone,Tweet,https://t.co/uQMFKv1vjn
670055038660800512,669,335,Twitter for iPhone,Tweet,https://t.co/0gY6XTOpn3
670046952931721218,645,180,Twitter for iPhone,Tweet,https://t.co/465sIBdvzU
670040295598354432,754,113,Twitter for iPhone,Tweet,https://t.co/5iYF0Ci0EK
670037189829525505,589,280,Twitter for iPhone,Tweet,https://t.co/rOTOteKx4q
670003130994700288,332,93,Twitter for iPhone,Tweet,https://t.co/3NTykJmtHt
669993076832759809,326,86,Twitter for iPhone,Tweet,https://t.co/kR1fqy4NKK
669972011175813120,446,160,Twitter for iPhone,Tweet,https://t.co/A6XnvxHiUQ
669970042633789440,304,62,Twitter for iPhone,Tweet,https://t.co/aeURGO9Qs8
669942763794931712,502,166,Twitter for iPhone,Tweet,https://t.co/1VJoY3OJ1F
669926384437997569,372,106,Twitter for iPhone,Tweet,https://t.co/9RYY2NtHDw
669923323644657664,233,57,Twitter for iPhone,Tweet,https://t.co/6GUGO7azNX
669753178989142016,816,405,Twitter for iPhone,Tweet,https://t.co/63jh1tYZa5
669749430875258880,267,65,Twitter for iPhone,Tweet,https://t.co/tbFaTUHLJB
669684865554620416,516,90,Twitter for iPhone,Tweet,0
669683899023405056,389,112,Twitter for iPhone,Tweet,https://t.co/NvKJRYDosA
669682095984410625,350,136,Twitter for iPhone,Tweet,https://t.co/RAwZvMKRZB
669680153564442624,667,294,Twitter for iPhone,Tweet,https://t.co/IQFZKNUlXx
669661792646373376,803,443,Twitter for iPhone,Tweet,https://t.co/ODnILTr4QM
669625907762618368,3531,1839,Twitter for iPhone,Tweet,https://t.co/eqeWw67oU7
669603084620980224,949,367,Twitter for iPhone,Tweet,https://t.co/MSIbWu4YYs
669597912108789760,514,152,Twitter for iPhone,Tweet,https://t.co/XmCvma01fF
669583744538451968,1495,935,Twitter for iPhone,Tweet,https://t.co/f8GXeDbFzu
669573570759163904,434,142,Twitter for iPhone,Tweet,https://t.co/UpFFYhA1Id
669571471778410496,1593,1029,Twitter for iPhone,Tweet,https://t.co/fa7olwrF9Y
669567591774625800,236,55,Twitter for iPhone,Tweet,https://t.co/XPLB3eoXiX
669564461267722241,385,125,Twitter for iPhone,Tweet,https://t.co/eCRdwouKCl
669393256313184256,368,77,Twitter for iPhone,Tweet,https://t.co/juktj5qiaD
669375718304980992,1333,736,Twitter for iPhone,Tweet,https://t.co/ero0XfdGtY
669371483794317312,496,183,Twitter for iPhone,Tweet,https://t.co/fj4c170cxk
669367896104181761,466,159,Twitter for iPhone,Tweet,https://t.co/yoB0SM1AAP
669363888236994561,618,230,Twitter for iPhone,Tweet,https://t.co/jPkd7hhX7m
669359674819481600,370,126,Twitter for iPhone,Tweet,https://t.co/Eh2v0AyJbi
669354382627049472,2708,1289,Twitter for iPhone,Tweet,https://t.co/JtA1TG21Xx
669353438988365824,647,265,Twitter for iPhone,Tweet,https://t.co/qDS1aCqppv
669351434509529089,437,189,Twitter for iPhone,Tweet,https://t.co/zKNF77dxEA
669328503091937280,1020,424,Twitter for iPhone,Tweet,https://t.co/0twoigv5jP
669327207240699904,575,118,Twitter for iPhone,Tweet,https://t.co/6WGFp9cuj6
669324657376567296,499,211,Twitter for iPhone,Tweet,https://t.co/R5Z6jBTdhc
669216679721873412,1192,408,Twitter for iPhone,Tweet,https://t.co/d8ybynaRwZ
669214165781868544,437,168,Twitter for iPhone,Tweet,https://t.co/cieaOI0RuT
669203728096960512,1005,486,Twitter for iPhone,Tweet,https://t.co/HPoce45SI3
669037058363662336,658,318,Twitter for iPhone,Tweet,https://t.co/Lh1BsJrWPp
669015743032369152,736,379,Twitter for iPhone,Tweet,https://t.co/Jykq2iq3qN
669006782128353280,576,251,Twitter for iPhone,Tweet,https://t.co/k0ddVUWTcu
669000397445533696,20935,6437,Twitter for iPhone,Tweet,https://t.co/ixcuUYCbdD
668994913074286592,438,233,Twitter for iPhone,Tweet,https://t.co/w5oYFXi0uh
668992363537309700,746,352,Twitter for iPhone,Tweet,https://t.co/tiVuq6MNwl
668989615043424256,680,334,Twitter for iPhone,Tweet,https://t.co/1zBp1moFlX
668988183816871936,897,477,Twitter for iPhone,Tweet,https://t.co/bMhs18elNF
668986018524233728,553,171,Twitter for iPhone,Tweet,https://t.co/j0Wpa42KCH
668981893510119424,537,310,Twitter for iPhone,Tweet,https://t.co/0EJXxE9UxW
668979806671884288,798,354,Twitter for iPhone,Tweet,https://t.co/uxdOfblUB0
668975677807423489,1304,586,Twitter for iPhone,Tweet,https://t.co/LqAMlFVBoY
668967877119254528,145,23,Twitter for iPhone,Tweet,5
668960084974809088,705,241,Twitter for iPhone,Tweet,https://t.co/952hUV6RiK
668955713004314625,280,72,Twitter for iPhone,Tweet,https://t.co/Dmy2mY2Qj5
668932921458302977,264,59,Twitter for iPhone,Tweet,https://t.co/rcrKkL7eB6
668902994700836864,318,102,Twitter for iPhone,Tweet,https://t.co/UqCvpSgMJe
668892474547511297,397,153,Twitter for iPhone,Tweet,https://t.co/HyDpTU5Jhj
668872652652679168,525,304,Twitter for iPhone,Tweet,https://t.co/up0MHRxelf
668852170888998912,453,168,Twitter for iPhone,Tweet,https://t.co/OmxouCZ8IY
668826086256599040,432,139,Twitter for iPhone,Tweet,https://t.co/Ko7eCsFpnI
668815180734689280,577,273,Twitter for iPhone,Tweet,https://t.co/IGmVbz07tZ
668779399630725120,702,375,Twitter for iPhone,Tweet,https://t.co/YVAJgWHzPW
668655139528511488,533,222,Twitter for iPhone,Tweet,https://t.co/mwnBN6ZkPt
668645506898350081,888,536,Twitter for iPhone,Tweet,https://t.co/70X1TIXn38
668643542311546881,879,538,Twitter for iPhone,Tweet,https://t.co/IiSdmhkC5N
668641109086707712,1077,544,Twitter for iPhone,Tweet,https://t.co/pKJK23j0QZ
668636665813057536,1040,496,Twitter for iPhone,Tweet,https://t.co/EM5fDykrJg
668633411083464705,2812,1668,Twitter for iPhone,Tweet,https://t.co/k8P6FZlzAG
668631377374486528,712,322,Twitter for iPhone,Tweet,https://t.co/fvVNScw8VH
668627278264475648,317,118,Twitter for iPhone,Tweet,https://t.co/3FuNbzyPwo
668625577880875008,386,137,Twitter for iPhone,Tweet,https://t.co/0zBycaxyvs
668623201287675904,1426,781,Twitter for iPhone,Tweet,https://t.co/TIhVKEIPqj
668620235289837568,201,43,Twitter for iPhone,Tweet,https://t.co/AGyogHtmXx
668614819948453888,615,316,Twitter for iPhone,Tweet,https://t.co/2Su7gmsnZm
668587383441514497,1672,1086,Vine - Make a Scene,Tweet,https://t.co/roqIxCvEB3
668567822092664832,243,56,Twitter for iPhone,Tweet,https://t.co/81kzPgqjQ3
668544745690562560,515,230,Twitter for iPhone,Tweet,https://t.co/ALNyYuGui7
668542336805281792,456,219,Twitter for iPhone,Tweet,https://t.co/VvYVbsi6c3
668537837512433665,251,77,Twitter for iPhone,Tweet,https://t.co/stEodX9Aba
668528771708952576,459,230,Twitter for iPhone,Tweet,https://t.co/zpdBQCcYgW
668507509523615744,324,107,Twitter for iPhone,Tweet,https://t.co/HvNg9JWxFt
668496999348633600,412,134,Twitter for iPhone,Tweet,https://t.co/Edy7B5vOp2
668484198282485761,425,238,Twitter for iPhone,Tweet,https://t.co/uXgmECGYEB
668480044826800133,458,149,Twitter for iPhone,Tweet,https://t.co/be3zMW0Qj5
668466899341221888,880,523,Twitter for iPhone,Tweet,https://t.co/YOHe6lf09m
668297328638447616,617,298,Twitter for iPhone,Tweet,https://t.co/P8bivfp5sU
668291999406125056,242,31,Twitter for iPhone,Tweet,https://t.co/fM0KXns7Or
668286279830867968,502,138,Twitter for iPhone,Tweet,https://t.co/C8U6cxI1Jc
668274247790391296,822,232,Twitter for iPhone,Tweet,https://t.co/3j9kZRcpVB
668268907921326080,551,237,Twitter for iPhone,Tweet,https://t.co/aeZykWwiJN
668256321989451776,1308,621,Twitter for iPhone,Tweet,https://t.co/L6qAEV5PAd
668248472370458624,986,494,Twitter for iPhone,Tweet,https://t.co/1XYRh8N00K
668237644992782336,6191,2874,Twitter for iPhone,Tweet,https://t.co/TnSRDqYO5i
668226093875376128,299,105,Twitter for iPhone,Tweet,https://t.co/jWVwSppaa2
668221241640230912,508,199,Twitter for iPhone,Tweet,https://t.co/4pw1QQ6udh
668204964695683073,552,197,Twitter for iPhone,Tweet,https://t.co/4ilfcR5SlK
668190681446379520,653,197,Twitter for iPhone,Tweet,https://t.co/2wm0POA9N2
668171859951755264,490,195,Twitter for iPhone,Tweet,https://t.co/XpseHBlAAb
668154635664932864,495,320,Twitter for iPhone,Tweet,https://t.co/79sHR36NsI
668142349051129856,568,284,Twitter for iPhone,Tweet,https://t.co/DnhUw0aBM2
668113020489474048,666,243,Twitter for iPhone,Tweet,https://t.co/GCJzm3YsfX
667937095915278337,1261,791,Twitter for iPhone,Tweet,https://t.co/x89NSCEZCq
667924896115245057,301,113,Twitter for iPhone,Tweet,https://t.co/fW6kIPFGD2
667915453470232577,209,56,Twitter for iPhone,Tweet,https://t.co/tIaaBIMlJN
667911425562669056,491,308,Twitter for iPhone,Tweet,https://t.co/SyMoWrp368
667902449697558528,848,378,Twitter for iPhone,Tweet,https://t.co/sJeHdGUt0W
667886921285246976,1875,1098,Twitter for iPhone,Tweet,https://t.co/MT7Q4aDQS1
667885044254572545,808,489,Twitter for iPhone,Tweet,https://t.co/7rkYZQdKEd
667878741721415682,391,120,Twitter for iPhone,Tweet,https://t.co/LvP1TTYSCN
667873844930215936,627,408,Twitter for iPhone,Tweet,https://t.co/ODqrL3zXYE
667866724293877760,2998,1037,Twitter for iPhone,Tweet,https://t.co/SBmWbfAg6X
667861340749471744,239,78,Twitter for iPhone,Tweet,https://t.co/J4GnJ5Swba
667832474953625600,291,63,Twitter for iPhone,Tweet,https://t.co/z1xPTgVLc7
667806454573760512,1049,497,Twitter for iPhone,Tweet,https://t.co/TBmDJXJB75
667801013445750784,328,97,Twitter for iPhone,Tweet,https://t.co/SVMF4Frf1w
667793409583771648,697,334,Twitter for iPhone,Tweet,https://t.co/s1z7mX4c9O
667782464991965184,406,246,Twitter for iPhone,Tweet,https://t.co/BY8nQAMz0x
667773195014021121,236,57,Twitter Web Client,Tweet,https://t.co/ZU0i0KJyqD
667766675769573376,440,217,Twitter Web Client,Tweet,https://t.co/3Bbba7y8Xe
667728196545200128,377,152,Twitter Web Client,Tweet,https://t.co/LwrCwlWwPB
667724302356258817,481,319,Twitter Web Client,Tweet,https://t.co/0nIxPTDWAZ
667550904950915073,0,35,Twitter Web Client,Retweet,Retweet
667550882905632768,0,33,Twitter Web Client,Retweet,Retweet
667549055577362432,5769,2296,Twitter Web Client,Tweet,https://t.co/i9iSGNn3fx
667546741521195010,331,125,Twitter Web Client,Tweet,https://t.co/afRtVsoIIb
667544320556335104,863,529,Twitter Web Client,Tweet,https://t.co/8zcwIoiuqR
667538891197542400,203,65,Twitter Web Client,Tweet,https://t.co/IQTOMqDUIe
667534815156183040,811,541,Twitter Web Client,Tweet,https://t.co/CpPxD28IpV
667530908589760512,461,238,Twitter Web Client,Tweet,https://t.co/xoRWyQTcmy
667524857454854144,1685,1109,Twitter Web Client,Tweet,https://t.co/seESNzgsdm
667517642048163840,366,193,Twitter Web Client,Tweet,https://t.co/fh5KflzBR0
667509364010450944,6739,2128,Twitter Web Client,Tweet,https://t.co/0aDF62KVP7
667502640335572993,529,219,Twitter Web Client,Tweet,https://t.co/n5Wtb5Hvsl
667495797102141441,513,271,Twitter Web Client,Tweet,https://t.co/5NhPV8E45i
667491009379606528,527,224,Twitter Web Client,Tweet,https://t.co/ITxxcc4v9y
667470559035432960,252,99,Twitter Web Client,Tweet,https://t.co/J4vn2rOYFk
667455448082227200,188,59,Twitter Web Client,Tweet,https://t.co/uLzRi1drVK
667453023279554560,304,89,Twitter Web Client,Tweet,https://t.co/6uLCWR9Efa
667443425659232256,772,575,Twitter for iPhone,Tweet,https://t.co/rqO4I3nf2N
667437278097252352,445,236,Twitter for iPhone,Tweet,https://t.co/97HuBrVuOx
667435689202614272,302,83,Twitter for iPhone,Tweet,https://t.co/PQni2sjPsm
667405339315146752,459,220,Twitter for iPhone,Tweet,https://t.co/3Fm9PwLju1
667393430834667520,189,55,Twitter for iPhone,Tweet,https://t.co/A37eGLz5WS
667369227918143488,362,163,Twitter for iPhone,Tweet,https://t.co/LEaviT37v1
667211855547486208,486,242,Twitter for iPhone,Tweet,https://t.co/azEoGqVonH
667200525029539841,606,260,Twitter for iPhone,Tweet,https://t.co/60xYFRATPZ
667192066997374976,381,106,Twitter for iPhone,Tweet,https://t.co/QCugm5ydl6
667188689915760640,736,413,Twitter for iPhone,Tweet,https://t.co/8uCMwS9CbV
667182792070062081,14235,6179,Twitter for iPhone,Tweet,https://t.co/s2yYuHabWl
667177989038297088,189,54,Twitter for iPhone,Tweet,https://t.co/jpaeu6LNmW
667176164155375616,607,463,Twitter for iPhone,Tweet,https://t.co/PZxSarAfSN
667174963120574464,238,82,Twitter for iPhone,Tweet,https://t.co/fGDWgukcBs
667171260800061440,218,88,Twitter for iPhone,Tweet,https://t.co/6RHNRsByOY
667165590075940865,2666,1131,Twitter for iPhone,Tweet,https://t.co/li2XYBVuAY
667160273090932737,253,62,Twitter for iPhone,Tweet,https://t.co/DKhgkMx4N1
667152164079423490,47298,16968,Twitter for iPhone,Tweet,https://t.co/h9R0EwKd9X
667138269671505920,4556,2194,Twitter for iPhone,Tweet,https://t.co/0DvHAMdA4V
667119796878725120,325,127,Twitter for iPhone,Tweet,https://t.co/3LZrJzg3BJ
667090893657276420,328,126,Twitter for iPhone,Tweet,https://t.co/Ks0jZtdIrr
667073648344346624,396,122,Twitter for iPhone,Tweet,https://t.co/DPSamreuRq
667070482143944705,82,14,Twitter for iPhone,Tweet,0
667065535570550784,163,46,Twitter for iPhone,Tweet,https://t.co/7JdgVqDnvR
667062181243039745,214,54,Twitter for iPhone,Tweet,https://t.co/tz1lpuvXLA
667044094246576128,182,50,Twitter for iPhone,Tweet,https://t.co/QZAnwgnOMB
667012601033924608,441,221,Twitter for iPhone,Tweet,https://t.co/bATAbPNv0m
666996132027977728,242,94,Twitter for iPhone,Tweet,https://t.co/SVpNbhaIMk
666983947667116034,2520,974,Twitter for iPhone,Tweet,https://t.co/cyDfaK8NBc
666837028449972224,801,549,Twitter for iPhone,Tweet,https://t.co/xYGdBrMS9h
666835007768551424,209,80,Twitter for iPhone,Tweet,https://t.co/ZnEMHBsAs1
666826780179869698,249,96,Twitter for iPhone,Tweet,https://t.co/V6ZzG45zzG
666817836334096384,511,247,Twitter for iPhone,Tweet,https://t.co/8whlkYw3mO
666804364988780544,234,92,Twitter for iPhone,Tweet,https://t.co/RdKbAOEpDK
666786068205871104,747,483,Twitter for iPhone,Tweet,https://t.co/EIn5kElY1S
666781792255496192,377,189,Twitter for iPhone,Tweet,https://t.co/uEvsGLOFHa
666776908487630848,343,171,Twitter for iPhone,Tweet,https://t.co/XNGeDwrtYH
666739327293083650,231,65,Twitter for iPhone,Tweet,https://t.co/tI3uFLDHBI
666701168228331520,424,215,Twitter for iPhone,Tweet,https://t.co/uQbZJM2DQB
666691418707132416,185,46,Twitter for iPhone,Tweet,https://t.co/bg4TqvvkuF
666649482315059201,1099,614,Twitter for iPhone,Tweet,https://t.co/vXMKrJC81s
666644823164719104,228,79,Twitter for iPhone,Tweet,https://t.co/LEkZjZxESQ
666454714377183233,508,207,Twitter for iPhone,Tweet,https://t.co/uPqPeXAcua
666447344410484738,99,19,Twitter for iPhone,Tweet,https://t.co/kH60oka1HW
666437273139982337,120,47,Twitter for iPhone,Tweet,https://t.co/7LtjBS0GPK
666435652385423360,161,53,Twitter for iPhone,Tweet,https://t.co/GlFZPzqcEU
666430724426358785,309,193,Twitter for iPhone,Tweet,https://t.co/yECbFrSArM
666428276349472768,162,81,Twitter for iPhone,Tweet,https://t.co/NMQq6HIglK
666421158376562688,309,112,Twitter for iPhone,Tweet,https://t.co/YMcrXC2Y6R
666418789513326592,120,45,Twitter for iPhone,Tweet,https://t.co/qXpcwENTvn
666411507551481857,428,321,Twitter for iPhone,Tweet,https://t.co/aMCTNWO94t
666407126856765440,104,37,Twitter for iPhone,Tweet,https://t.co/LopTBkKa8h
666396247373291520,161,81,Twitter for iPhone,Tweet,https://t.co/Dc7b0E8qFE
666373753744588802,181,88,Twitter for iPhone,Tweet,https://t.co/uHXrPkUEyl
666362758909284353,754,556,Twitter for iPhone,Tweet,https://t.co/XMD9CwjEnM
666353288456101888,211,71,Twitter for iPhone,Tweet,https://t.co/tltQ5w9aUO
